text,label
teacher:Ok do you think now that you can I mean youre working on this  one I can see do you think you can come up with one thats a  different total length than ones thats different from these two  these two have the same length;student:And then down here its basically the same size as the orange I just  made a train of a brown and a red,1
teacher:A working model here;student:Yup,1
teacher:Jakki,1
teacher:Yeah that helps me a lot doesnt it;student:Its sort of like the Cuisenaire Rods,1
teacher:Jessica;student:Its supposed to be the purple rod one fourth would be the  white and the half is like the red or the purple I think,1
teacher:Is three going to work or not,1
teacher:Three people can talk right;student:Four doesn t work,1
teacher:Michael Michelle and Jeff,1
teacher:How about six;student:I think it s six,1
teacher:Does six work,1
teacher:How many people think they know two secrets,1
teacher:Bobby;student:Ten ten,1
teacher:Somebody say the secret again to make sure we all agree on what it is,1
teacher:Can we try can we try another kind of problem,1
teacher:Well but you know what you know what;student:I m stumped,1
teacher:Because we are looking for divisors of this right;student:The only numbers that can work are one and seventeen,1
teacher:Yeah one minus nineteen is negative eighteen right;student:It would have worked,1
teacher:Can we get it quiet here,1
teacher:Can I make a suggestion,1
teacher:Michelle;student:I think I got it I think I got it but I m not sure but I think I got it,1
teacher:Only only Michael and Michelle and Jeff can talk,1
teacher:So the only people who can talk are hum Mike and Michelle and Jeff,1
teacher:Is that alright,1
teacher:Is that okay;student:Yes,1
teacher:Its a way to build it isnt it;student:Well I think it is sort of a new way to make a number line,1
teacher:Michael,1
teacher:I think that would prove it to me would it  prove it to the rest of you,1
teacher:James,1
teacher:You did;student:I also drew a picture,1
teacher:Ok do you like to share it with us,1
teacher:How many of you understand  what James did here,1
teacher:True isn t it;student:That was three,1
teacher:And that  would therefore enable you to put them in the same place on  the number line,1
teacher:Okay was that legal;student:Put six plus six equals eight,1
teacher:Michael,1
teacher:Hum could you make it wrong both ways,1
teacher:Bobby,1
teacher:How about that,1
teacher:Okay somebody ask the next question;student:I have to think of these,1
teacher:Brian,1
teacher:Jakki,1
teacher:Why don t you come do that,1
teacher:Are you allowed to mix up your ones,1
teacher:Is that sort of what  you re saying Audra,1
teacher:All you have to do is add one to it and it is bigger right,1
teacher:That true,1
teacher:I would say I know one bigger just add one to it right;student:Yeah,1
teacher:Some of you talked about numbers that were negative numbers right,1
teacher:That goes on for ever;student:Segments and sections because the number line is just a section of the big line that goes on and on,1
teacher:Who else in this class studied number lines and sections,1
teacher:Ever heard that before,1
teacher:You ve heard of infinity haven t you,1
teacher:We often talk about infinitely many points;student:Umhum,1
teacher:And so yes Brian,1
teacher:So the numbers we can put on this line does it ever stop or end,1
teacher:Yes Alan,1
teacher:That piece between zero and two right,1
teacher:So you thought of number  one as being half way,1
teacher:And we are just looking at this and we are sort of restricted to how  much room we have on this overhead arent we,1
teacher:That s kind of convenient isn t it,1
teacher:But if I asked you to place three the  whole number three how many of you think that you know where it would be,1
teacher:You can just read off the five right,1
teacher:Remember that David,1
teacher:Of course my question then is could there be more than  six,1
teacher:Why or why not can you prove it with the rods you have,1
teacher:Can there be more than six,1
teacher:I saw  every single person in this room thinking very very hard today and  really explaining I want you to think about one more question  especially those of you who have built six of these right,1
teacher:The question I want you all to  think about it is it possible to make more than six models,1
teacher:Because  I m wondering if you had to explain this to a younger child let s say  in the third grade and they came up with a model would it be one  that you would be familiar with,1
teacher:Is it possible for a third grader to  come up with a model with these particular rods that you haven t  seen,1
teacher:You understand,1
teacher:I want you to imagine all possible things they  can build ok,1
teacher:What do you think,1
teacher:But if I hold the ruler some of you have rulers here and I see that I m trying to imagine if this were making a rod right,1
teacher:If we are making a rod and I was talking about a rod that was a twelve rod right,1
teacher:And I think that Alan said something about a twelve rod that I could put twelve pieces here isn t that right,1
teacher:You all could imagine that can t you,1
teacher:But you could imagine they are all the same but here we don t have rods we have inches right,1
teacher:Every time I wanted to measure something I would have to count up all the ones David said didn t he,1
teacher:How many think that  you know where it would be,1
teacher:Imagine this piece of a line being  extended do you think you know where it would be,1
teacher:Okay get the idea;student:Hum I would probably put it there,1
teacher:Andrew;student:I wasnt talking about insects,1
teacher:Did you all hear what Andrew said;student:Well if you made a number line and you took a magnifying glass or a microscope and put  your number line under it you would see that you have a lot of room left to put the one hundredth onethousandth and the onemillionth,1
teacher:Okay they use to think they knew all the stars and then they invented more powerful  instruments right,1
teacher:Brian;student:If we could make more powerful microscopes then we would see more space every time  we looked through a different one,1
teacher:So you think you can put zillionths in;student:So like what Alan said you can put zillionths in,1
teacher:You are changing your mind,1
teacher:That is an interesting idea isnt it Erik;student:What I dont understand is that if you are using a microscope to get more space in actual  reality you are not getting more space,1
teacher:David;student:Yeah you just have to magnify it,1
teacher:No,1
teacher:Okay Audra and then Jessica and then Mark,1
teacher:Okay Audra,1
teacher:Jessica;student:It would be really tiny but you could still see it,1
teacher:Michael said that it is sort of like the more you see the more space you  have,1
teacher:Kelly were you going to say something,1
teacher:No,1
teacher:You are the future scientists and mathematicians  and problem solvers so I want you to think about these things okay,1
teacher:You want to say that  one more time Alan,1
teacher:Erik did you hear what Alan said,1
teacher:Did you hear what Alan said;student:Yeah,1
teacher:Do you know where you would place a million;student:Umhum,1
teacher:Its beyond zero;student:I think it is negative one back there because it is beyond zero,1
teacher:Okay so its in that direction;student:That way,1
teacher:To the left of zero,1
teacher:To the right;student:This way,1
teacher:Alan,1
teacher:Do you want to know,1
teacher:Will your answer change when you change your  model,1
teacher:How many of you want to know,1
teacher:Can you say it,1
teacher:I really hope that you help out your older brothers and sisters you dont think so Amy;student:Ohm no,1
teacher:You know where to place your integers dont you,1
teacher:How many of you know how to place your integers,1
teacher:If I said you know make me a number  line with the integers would you know how to do that,1
teacher:Does that make sense,1
teacher:Alan;student:It doesnt,1
teacher:Can  you read it,1
teacher:Mark and then well hear from Jen,1
teacher:David,1
teacher:You see the difference here,1
teacher:Sarah and Beth want to talk a  minute,1
teacher:How many of you  think you know the answer to that,1
teacher:How many of you think  you know the answer to that,1
teacher:Ok hw many  think you know the answer to that some of you have built a James,1
teacher:You think the white is one sixth;student:I think its one sixth,1
teacher:Brian thinks its one twelfth;student:Is it one twelfth,1
teacher:Ok Laura,1
teacher:Let s see are there twelve of them there;student:So umm,1
teacher:How many of you think its one tenth,1
teacher:How many of you think it s  one sixth,1
teacher:How many of you think its one twelfth,1
teacher:I heard I heard another comment from Sara and Beth and I  would like you to share,1
teacher:But I heard Sarah something even different than that;student:And that s why we think its  twelve,1
teacher:Do you think you could write about those two different ways,1
teacher:How many think you could write about those now,1
teacher:Beth,1
teacher:Some of you are  still not sure,1
teacher:So was it okay to call white one sixth now,1
teacher:In this problem  Alan called one this  green  right,1
teacher:And you were able to make an argument to show that right,1
teacher:Do  you understand,1
teacher:Do you understand,1
teacher:Okay so is it clear what  we might hope will come out of today,1
teacher:Now where are the hands of those who really believe that they can  prove that one half is larger than one third by one sixth,1
teacher:Where are  the people who believe it can be proved,1
teacher:Raise your hand so I can  really be sure and you have no doubt and you feel very very strongly  about that,1
teacher:Ok hands up  again so I can be sure who those people are,1
teacher:Kelly,1
teacher:Ok  Michael,1
teacher:Does it matter;student:Yeah the sixth isn t the same size,1
teacher:Jessica;student:Yeah because the whole is not the same size,1
teacher:Did anybody  switch a candy bar here,1
teacher:That s true but are we doing that;student:Well they didn t switch a candy bar in that problem but from the  problem that Jessica that Jessica did he switched the candy bar  they switched the candy bar from the orange and the red to the dark  green and if you re giving someone half of the orange and red and  someone else half of the dark green the person getting half of the  orange and the red is getting a bigger piece,1
teacher:Michael,1
teacher:Andrew,1
teacher:Erik you could write about those two different ways  can t you,1
teacher:Okay both of them;student:Well I understand the problem and I feel that I can write about it,1
teacher:Both of the models,1
teacher:Now do we have another way I d like to hear from that team in that   corner Jackie and Amy and James,1
teacher:Okay so James says that in this model one half is bigger than a  quarter or one quarter is bigger than a half;student:It s one eighth yeah we think its one eighth,1
teacher:Let s start Kelly and I am going to hear from  Gregory in just a minute,1
teacher:Isn t that right,1
teacher:I think that s what  Graham did and his team right,1
teacher:Now a new team claims that one  half is bigger than a quarter by an eighth,1
teacher:Is it possible that  different models can give you different different answers,1
teacher:Some of  you think different models can give you different answers,1
teacher:Okay let s hear from Meredith she hasn t  talked in a while,1
teacher:Amy James Jacquelyn,1
teacher:one half bigger than one quarter,1
teacher:Two eighths;student:Two eighths,1
teacher:Do you think you know  Jessica or not,1
teacher:You re not really sure what the other question was anybody;student:And well I m not really sure,1
teacher:I  think what we re so used to ah what we decide what one is we begin  to get number names for the other rods like one half in this case like  one quarter in this case right,1
teacher:Do we have any other questions from  the audience,1
teacher:Can you separate those two on top a little bit because they re a  different color and they look like does that help Andrew;student:One two three four,1
teacher:They added some extra ideas  what do you think Andrew,1
teacher:Alan you have a question or a comment;student:Because there s four pieces and then they would have to put those  two pieces together to make two pieces,1
teacher:Do you understand the problem,1
teacher:How many of you think you have a solution;student:A whole model and only sized that,1
teacher:How many of you  think you now the answer to that problem and you can prove your  answer,1
teacher:Raise your hand if you think you have a solution and you  can prove your answer,1
teacher:And you know you have a solution,1
teacher:Ok I see one model up there and there s another one maybe Amy  and uh James you could build your model when their finished,1
teacher:Four;student:We have four different  models,1
teacher:Erik,1
teacher:Okay now it s listening time  because how many have one model,1
teacher:How many have three models,1
teacher:How many have four models,1
teacher:How  many have five models,1
teacher:How  many have more than five models,1
teacher:Six or seven models okay you all can listen right;student:We have six or seven models,1
teacher:Because there are  only two people here that claim they have more than five everyone  can listen and we ll learn something or we ll argue that they re  wrong right,1
teacher:Is this clear what your job is,1
teacher:How many have two models,1
teacher:Is that allowed when you re  comparing things,1
teacher:Amy,1
teacher:Wont that  be fun,1
teacher:Brian;student:Not really,1
teacher:You don t remember how you did that;student:Because  uh um,1
teacher:Because you also called it one half  didnt you you and Meredith,1
teacher:Did you all follow what what David said;student:So then this would be one  and this would be one,1
teacher:David you re  going to have to do it again,1
teacher:Michael did you follow it,1
teacher:You can help say it another way;student:All right so,1
teacher:How many of you understand;student:Alright so if this is two   then this would be a half because if you put another one and  another one that d be two,1
teacher:How many of you followed  what David said,1
teacher:Raise your hand if you followed what  David said,1
teacher:Is that what you were thinking Jackie,1
teacher:Who wants to give it a try at another way of saying it;student:No,1
teacher:You  want to give it a try,1
teacher:Go ahead Brian,1
teacher:Do you remember that,1
teacher:You re saying a red would become a half;student:When this  is two these  would be  called a half,1
teacher:Is it okay to call this  a half and call this   a half sometimes,1
teacher:Now Brian you want to come up here  because you said you had a different argument  And  Jackie,1
teacher:Do you want to pull back your argument and listen to other  people s;student:No,1
teacher:You  remember how to do that,1
teacher:Jacquelyn,1
teacher:Remember we talked about a train,1
teacher:Then the yellow and the  light green,1
teacher:Remember we talked about a train,1
teacher:Then the yellow and the  light green,1
teacher:Alan,1
teacher:T2 Okay was anyone able to figure that out;student:And the other one was if this  was considered one  what would the little red rod be,1
teacher:Okay you re all  listening,1
teacher:You  don t know,1
teacher:Is that what I heard you say,1
teacher:Erik,1
teacher:Brian,1
teacher:Nice and loud Brian;student:We disagree,1
teacher:You re not sure you have an  argument,1
teacher:Lets  have someone else,1
teacher:And is it okay to  do it this time,1
teacher:Oh so you re saying its okay to call it one half if we call this  one;student:If we call this both of these one half it  would be one,1
teacher:When we called it  the other name two then this had to be one and this had to be  one you said because one plus one is two right,1
teacher:Does this have a half by the way,1
teacher:If I  called my candy bar dark brown right instead of yellow and  green it s the same size isn t it,1
teacher:Is that okay,1
teacher:Brian,1
teacher:Each of those would be one half;student:Two purple would make a half,1
teacher:Do you want me to tell you,1
teacher:How many of you want  to know what I did,1
teacher:I gave Tom Purdy  half of this candy bar right down the middle right,1
teacher:You like  that,1
teacher:I gave him half didn t I,1
teacher:Did anyone ever pull that on you,1
teacher:You wouldn t  pull that on a younger brother or sister would you,1
teacher:Brian,1
teacher:Audra,1
teacher:If I call  this candy bar one one candy bar right,1
teacher:So all of you know what a half would look like wouldn t  you;student:So the yellow is bigger than the green and the  half should be the same size,1
teacher:David,1
teacher:Would I have called it a half,1
teacher:And does that make sense to give a bigger half,1
teacher:Erik,1
teacher:Wow that s something to think about isn t it;student:So you d have therefore youd have to call one  of the reds one half,1
teacher:How many of  you understood Erik s argument,1
teacher:Raise your hand if you  understood Erik s argument,1
teacher:What do you think Michael,1
teacher:I thought some people how many of you  fell into the trap,1
teacher:When I asked you that problem right away  I said call the yellow and green two what number name  would you give red,1
teacher:You know how to do that,1
teacher:How many of you called it first one quarter,1
teacher:I think  mostly everybody fell into that trap right,1
teacher:And then when I  asked you what the yellow and green if that were given the  number name one then you said oh wait a minute right,1
teacher:How many of you like chocolate,1
teacher:Didn t I do the right thing,1
teacher:Can a half be a bigger half;student:You probably gave Tom the uh bigger a bigger half than  Amy,1
teacher:Is that  what you were thinking I did Meredith,1
teacher:Gave a bigger half,1
teacher:How many of you fell into that trap in the very  beginning,1
teacher:David;student:Okay,1
teacher:How  many of you feel pretty good at doing that,1
teacher:Did you hear her Andrew,1
teacher:Should it matter;student:Is she doing it between zero and one or zero and two,1
teacher:Does it matter,1
teacher:Can one half and one quarter go in the same spot,1
teacher:So let s hear from Laura,1
teacher:Is that better;student:It looks like a third,1
teacher:Can a fraction have more than one place,1
teacher:Erik,1
teacher:Do you want to move it over a little bit more,1
teacher:Move it over a tiny bit more,1
teacher:My question is on that number line where we said there were infinitely many points the point that has the number named a quarter could there be a different point with the number named a quarter,1
teacher:Is anyone else here confused,1
teacher:And unless we are agreeing about the same thing then we are going to keep arguing past each other you know,1
teacher:Yes Jessica,1
teacher:Now the number line that goes on and on without stopping forever and ever could we build such a model,1
teacher:That s the idea right,1
teacher:Lauren,1
teacher:Is he talked about well I could say here is a half right in the middle right,1
teacher:How about not doing it exact okay,1
teacher:It is hard up there to see isn t it Gregory,1
teacher:Alan,1
teacher:The rest of you will you help me  with this,1
teacher:You are telling me that this bar over here that is marking zero right,1
teacher:And so what you are telling me now is  that it would be really hard to place what did you say,1
teacher:Onehundredths,1
teacher:Or one thousandths,1
teacher:Laura does that help;student:I mean you could take like a really small pen and you could  divide this up into all those pieces but if you look at it with your regular eye you couldnt  see that so you would have to make it bigger,1
teacher:Does that make sense,1
teacher:Does anyone have a question to ask Alan about this,1
teacher:Do  you have a question for him,1
teacher:Brian,1
teacher:David;student:You could take the number line that has so much little space between it and if you look at  it with a very powerful microscope then you would be able to put billions in it so it doesnt  matter how big it is it could be as small as a germ and you could still put germs in it,1
teacher:Meredith;student:No,1
teacher:Remember we have infinitely many to chose from so we are not going to run out of numbers are we,1
teacher:Jessica,1
teacher:And place let s say numbers between zero and three or negative one and two or negative two and two and see what you would come up with,1
teacher:And what he is now doing is what he is doing is he is now taking the half of the length of this particular ruler right;student:Yeah,1
teacher:But if you look at the ruler you don t see in the middle here one half do you,1
teacher:Okay If you were thinking about Cuisenaire rods in a certain way you might if you were calling that Cuisenaire rod one then you would give this a number named one half wouldn t you,1
teacher:Two and one half,1
teacher:Kelly,1
teacher:Half way;student:Half,1
teacher:Half way;student:Yeah,1
teacher:Isn t that interesting,1
teacher:You know what I would like you to do;student:Yeah,1
teacher:You remember we did lots of activities with this,1
teacher:Maybe  Audra can tell us,1
teacher:Audra,1
teacher:If we gave the purple the number name one half we re going  to give the dark brown the number name one half;student:One half,1
teacher:Laura,1
teacher:Nice and loud Laura;student:Because if you put,1
teacher:I can t hear you;student:Because if you put one of these to,1
teacher:You  have to really talk loud,1
teacher:Did you all hear her;student:And that   would make that two,1
teacher:Two and one half,1
teacher:Raise your hand if you think you know where two and one half would go,1
teacher:Do you understand what I am saying,1
teacher:Jessica that is what you were saying,1
teacher:If you were calling that Cuisenaire rod twelve then you would call it a six rod right,1
teacher:Isn t that true,1
teacher:Now what is tricky here is that this line goes on and on without ending right,1
teacher:Do you understand,1
teacher:Yeah but what I want to say to you here is that if you want to put two fourths here  Is it two fourths if you are reading your ruler;student:Dr Maher what I think is since Alan says you should have two fourths here and two fourths here but each time you have a whole you have to have four fourths for each whole,1
teacher:Is it one half;student:No it s one half,1
teacher:If you are talking the distance half way between one and two that is what you are telling me to do right,1
teacher:You re pretty good at doing this,1
teacher:Between one and two right you know that half way is in the middle right,1
teacher:David,1
teacher:You put one and one half here;student:I put one and one half there,1
teacher:Jessica,1
teacher:Something to think about Meredith;student:Yeah because well I m not sure,1
teacher:If you keep adding fourths you are telling me;student:Well see if you,1
teacher:So you are telling me this is one and one half right;student:So then you would have two more fourths would equal another half which would equal a whole,1
teacher:You are telling me that would be one and three fourths;student:One and three fourths,1
teacher:Don t we,1
teacher:Do it;student:Yes,1
teacher:Now which one are you talking about,1
teacher:You have;student:We ve got a secret,1
teacher:Im going to mark it with a color and then you Is this confusing,1
teacher:No,1
teacher:Bethany,1
teacher:Does that make sense,1
teacher:Now Ive guessed and theyre going to tell me how far away am I,1
teacher:Im one block away;student:One more block,1
teacher:Remember you cannot count crosswise okay,1
teacher:You also need to have a colored crayon or pencil because you have got to keep track of the dots okay,1
teacher:Theyre a little faded the grids okay,1
teacher:What,1
teacher:What,1
teacher:You found it;student:Its nine,1
teacher:Tell me what Lindsey are you okay,1
teacher:Speak up;student:I saw that in the 10th,1
teacher:Seven;student:I saw that in the 10th place there is a nine so I looked next door and also another nine if you rounded it up there it has to be,1
teacher:Is  your ordered pair,1
teacher:No Paul,1
teacher:What did you say,1
teacher:Bruce,1
teacher:Sammie,1
teacher:Stella,1
teacher:Except this is the grocery store can see that little dot,1
teacher:22;student:Me and Kirsten got 22,1
teacher:22,1
teacher:Youre here at the library you are at 1 3 correct;student:Yes,1
teacher:So thats 22 okay;student:So 22,1
teacher:12;student:12,1
teacher:Maurine,1
teacher:Anybody else,1
teacher:Im going to give you some clues okay,1
teacher:Tera,1
teacher:Asher,1
teacher:Finn;student:Thats seven,1
teacher:Betsy,1
teacher:CAsey,1
teacher:Yes,1
teacher:Girls over there are you ready,1
teacher:This what you wrote out makes sense its changing is this what you wrote out,1
teacher:Should you come up with the same answers on both,1
teacher:Lets do this side first okay,1
teacher:All right what does that problem say,1
teacher:River,1
teacher:Does 13 3 go in equally,1
teacher:You should have the same exact answer shouldnt you,1
teacher:Actually you know what;student:Fraction topics,1
teacher:Is it fraction of on the computer,1
teacher:But what;student:But,1
teacher:Go ahead and talk with your neighbor again,1
teacher:How many of you guys have your answer;student:Hello,1
teacher:Do we know how much we were willing to pay yet,1
teacher:So 6X;student:Then you have to cross multiply so six equals X 6X,1
teacher:Scott,1
teacher:Did you pay 200,1
teacher:The way that they did this is this is strategy one this is strategy two right,1
teacher:Ill put this example that we just did 3420 so the first part would be 20 4 then you would do 53 thats the strategy on that one right,1
teacher:What,1
teacher:Divided by right;student:Divided by,1
teacher:Minus yes;student:Yes,1
teacher:Which is whats happening when youve been given change a lot of times when people give you change youll notice that theyre counting up when they give you the change back do you notice that,1
teacher:4056;student:I got 4056,1
teacher:If I ask for a whole number should I see a decimal,1
teacher:Charlie,1
teacher:Say that again;student:So three is basically almost just,1
teacher:You knew that this seven was your marker that that was the whole number;student:So you just let it slide,1
teacher:Your job right now is All right everybody read this together,1
teacher:Margo,1
teacher:Right away you knew that this is the one that you were either going to change or not change correct,1
teacher:You looked at the two in the hundredths right,1
teacher:Do you need a zero;student:So you would leave it and change that to zero and keep 99 for one tenth,1
teacher:Ashlyn,1
teacher:Bellamy,1
teacher:Remember that multiplication like 35 53 same thing right;student:Yes,1
teacher:You mean 15 5;student:Because when youre doing times 15 youre doing 15 3 to get 3 but over there,1
teacher:Don t you have to know where the tenths place is;student:I had to know that you needed to just round the hundredths actually,1
teacher:Andrew,1
teacher:Are we okay with two and five,1
teacher:26,1
teacher:Okay so youd consider each of these a one is  that what youre saying;student:Then those two would  be considered like a regular orange so it would be considered a  one,1
teacher:Lets see  uh somebody I havent had a chance to talk with James is your  hand up,1
teacher:Kimberly,1
teacher:Did you all hear Kimberlys argument here,1
teacher:Meredith,1
teacher:Jessica,1
teacher:Youre saying  if this is five and this  is five this is six,1
teacher:You didnt mean that;student:Okay I made a mistake I,1
teacher:Ok lets see uh Andrew,1
teacher:Ok do you all follow what Andrew said here;student:I  have a solution I have a solution,1
teacher:Looks like were  into inventing our own rods again right,1
teacher:Meredith,1
teacher:I see  one of the ways that Brian has is he used light greens all light  greens and one white right,1
teacher:Ok  That would be another way to  do it wouldnt it,1
teacher:Ok lets see Sarah,1
teacher:You want to come up here,1
teacher:Oh you need another  light green you know I dont think we have any for the  overhead so maybe we could just use one of the regular  why  dont we try those ok,1
teacher:Who havent we heard from,1
teacher:Or if you can put them like this see  that space,1
teacher:Beth,1
teacher:Kimberly,1
teacher:Does it matter,1
teacher:Do you care,1
teacher:Is that is that the question,1
teacher:Alan,1
teacher:Erik,1
teacher:Can you divide things in halves and have  them different sizes,1
teacher:Andrew,1
teacher:It seems to me we have some differences  here dont we,1
teacher:Youre not saying that are you,1
teacher:You are in essence answering a different  question maybe,1
teacher:Is  that right Mr Purdy,1
teacher:Do you all see the second  condition thats not met,1
teacher:See the space in  here,1
teacher:Think  about it for a minute and you want to talk to you partner,1
teacher:Thirteen yellows;student:Thirteen yellows,1
teacher:Do you understand my question though;student:Well if you cut that  in the middle and then you  just paint the light green of each piece yellow and youre  making it thirteen and it will be equal to the train,1
teacher:So then what youre saying is if you line up the little white  cubes along the uh train with the orange and the green thered  be thirteen of them,1
teacher:What do you say now;student:Oh thats Meagan,1
teacher:Whos 20,1
teacher:What;student:Five,1
teacher:Just five;student:Five,1
teacher:Whos 17,1
teacher:On this one;student:Me and Hunter are still working,1
teacher:You dont know;student:I dont know,1
teacher:Does anybody know,1
teacher:Thirteen,1
teacher:Whos eight,1
teacher:What,1
teacher:Then you got 14;student:I just did the math,1
teacher:Did anybody draw a picture;student:Yes,1
teacher:You drew,1
teacher:Serenity,1
teacher:Youre already doing it right,1
teacher:Five four,1
teacher:How are we doing,1
teacher:Did you understand,1
teacher:So you figured then that you can put have seven on  each of our halves,1
teacher:So thered be seven and seven;student:Yeah of the halves and then like youre making a new rod,1
teacher:I think we ran into the same problem didnt we;student:Oh what this guy would go,1
teacher:Would you  agree that if we went back to this model Erik where we had  these  and we were divvying them up,1
teacher:Would you agree that maybe I could take this one   and saw it in half if I had a saw,1
teacher:Daniels gonna choose our word of the day,1
teacher:Im sorry;student:UhI would want um quixotic,1
teacher:288;student:I got 288,1
teacher:One two threeeyes on me,1
teacher:Noah,1
teacher:Okay we re going to total each one so I m going to need each group to be ready okay;student:One two three four five six seven eight nine,1
teacher:Everybody read the learning target with me at the top,1
teacher:I know I am successful when Paulina,1
teacher:Okay and Lindsey;student:I explain my thinking to my team,1
teacher:Well thats not really explaining is it,1
teacher:Standley,1
teacher:Alana,1
teacher:Do you like that,1
teacher:You are going to work with your partner or the people around you,1
teacher:Grant,1
teacher:You guys talked about SS that you noticed,1
teacher:Say again;student:Do we have to cut them like that,1
teacher:Do we have to cut them like that,1
teacher:Make sure youre not picking up anybodys okay,1
teacher:You SS done,1
teacher:Brett are you okay,1
teacher:Are you SS done,1
teacher:SS right thumbs up shows me that you are SS done,1
teacher:Molly are you SS done,1
teacher:What should you be showing me,1
teacher:Does everybody notice that on their fifths and their tenths of the lines are the same,1
teacher:If I have my fifths who can count how many lines I have,1
teacher:Show me on your fingers,1
teacher:Brennan,1
teacher:Seth say it again,1
teacher:Youre going to prep it yourself,1
teacher:Fivefifths or Brennan what did you say;student:Fivefifths,1
teacher:What are you not going to cut;student:The dotted lines,1
teacher:24 1;student:No,1
teacher:Myra,1
teacher:Everything okay,1
teacher:Youre okay Dion,1
teacher:Daniel are you raising your hand for,1
teacher:What,1
teacher:What,1
teacher:Emmy,1
teacher:Dean,1
teacher:All right got my answer,1
teacher:How many of you guys got 55,1
teacher:Everybody together work with your partners with your team,1
teacher:So fractions can equal a whole;student:I shared that SS of the rest of the fraction can be equal to the whole like any,1
teacher:Who remembers what a number line is,1
teacher:Reuben are you saying that it shows numbers in order;student:Shes like one two threes and fours,1
teacher:Yes are we ever going to have like 0 15 7;student:Yes,1
teacher:What are you going to cut,1
teacher:Now you guys told me that our tenths have the exact same amount of lines on them so can I count my tenths exactly like I did my fifths,1
teacher:Can I say 110 210 310 410 510;student:Yes,1
teacher:Eloise,1
teacher:Lets see lets go back to what we did two days ago and lets pull up some of those circles and see if theyre equal because our number line says they are equal right;student:First,1
teacher:SS right tell somebody next to you,1
teacher:Are those equal to each other,1
teacher:Lets say that together,1
teacher:Lets see here Seth,1
teacher:Do you guys know that one equals one;student:One,1
teacher:Stephen I havent heard a lot from you today,1
teacher:Lets say this together,1
teacher:You have twotenths;student:I have twotenths,1
teacher:You need a half;student:I need a half,1
teacher:You have everything,1
teacher:Not missing something,1
teacher:Holly are you missing anything,1
teacher:Does anyone have an extra half,1
teacher:Ready,1
teacher:Solomon did you figure it out,1
teacher:Barbara,1
teacher:Who can answer that question,1
teacher:How;student:How,1
teacher:Yes Im skipping over a ton of tenths so are we going to have to add some lines;student:Because thats not an order,1
teacher:Somebody from table five can you tell,1
teacher:Can someone rephrase what Brennan said;student:We talked about that we have to add six more because we already have four lines and 64 is 10 so we decided that were gonna have to have six more lines,1
teacher:Shane,1
teacher:Onetenths;student:Onetenths,1
teacher:You guys notice that,1
teacher:Youre going to glue it where its supposed to go so am I going to glue my tenths on my whole;student:Yes,1
teacher:Neil,1
teacher:Am I going to glue my tenths on my fifths;student:No,1
teacher:Everyones done for right,1
teacher:Hold it in your hand say Hello pencil;student:Yes,1
teacher:Right now you are a ruler;student:Hello pencil,1
teacher:SS right has your pencil transformed;student:Right now you are a ruler,1
teacher:Shane just said something and Im wondering if anybody else noticed this,1
teacher:When you find another pair I want you to put one finger up in the air,1
teacher:When you find another pair I want you to put another finger up in the air and if you find a third pair I want you to put three fingers up,1
teacher:You already got your tenths written;student:Come on,1
teacher:Kyan read the problem,1
teacher:Angelica,1
teacher:Longer;student:Theyre like a little longer and the side and the base are not parallel like theyre a little,1
teacher:Knowing that could you have put a different number in your proportion,1
teacher:You get that X is equal to 102 is 102 85,1
teacher:You did this,1
teacher:Questions on that one,1
teacher:Go,1
teacher:Question on this one,1
teacher:Talk to your group,1
teacher:Is your answer juice,1
teacher:That makes sense,1
teacher:Am I done,1
teacher:Questions on this one,1
teacher:Read for me the paragraph under the coordinate plane,1
teacher:Dante,1
teacher:X Y easy right,1
teacher:Thats Where is 7,1
teacher:85 were on time right,1
teacher:Jeffrey,1
teacher:Camilla,1
teacher:Well this is 1800;student:After that I multiplied 120 by 15 which is 1800 and then I did 120 times X which is 100X,1
teacher:Youre done,1
teacher:We dont know how many are red or anything right,1
teacher:Is working together;student:I think its the part because like the whole is like how much you compare it for,1
teacher:Then did anyone simplify this first,1
teacher:Questions,1
teacher:Questions on that one,1
teacher:Figure it out with your partner,1
teacher:Write that down,1
teacher:Do you know,1
teacher:Tomas what are you doing,1
teacher:Did you read the whole problem;student:Because 50 is,1
teacher:No,1
teacher:Jane,1
teacher:Do we know the part do we know the whole,1
teacher:Lynda,1
teacher:Okay yes if 100 of theSSis 120 right,1
teacher:Questions on this,1
teacher:How many of you feel like you have already reached our learning target for the day,1
teacher:Paige,1
teacher:Toby,1
teacher:Guy,1
teacher:It could be the front not necessarily just the front though right;student:A front of a shape,1
teacher:Dexter,1
teacher:Who wants to read the definition of a prism,1
teacher:Prism Tom,1
teacher:Polyhedron;student:Oh a prism is a poly,1
teacher:Okay read for me the definition of a pyramid,1
teacher:Grace,1
teacher:Matteo,1
teacher:The prism has the base which my hand is on plus do you see the base,1
teacher:If I go like this can I put it in my hand,1
teacher:If I pulled up this one the base is a pentagon the base of this is a pentagon but do you see the difference,1
teacher:Prism pyramid right,1
teacher:Ancient Egyptians,1
teacher:Does that make sense,1
teacher:Reed,1
teacher:Reed,1
teacher:Nash,1
teacher:Terry,1
teacher:Byron,1
teacher:Byron,1
teacher:Roland,1
teacher:Substitute a 10 in for M Reed,1
teacher:Isabelle,1
