text,label
"Very interesting, but I was really hoping more. For example, the professor does not teah us directly, like all the other courses on Coursera. It is only texts and archive videos.....Youtube would have done the same. Disappointed.",0
"This course is the least content rich of the series, so far. Seemed basic to me, but maybe that's because my background is communication and content strategy.",0
"Poor presentation skills (mostly reading slides)Unclear and inconsistent in what pre-requisite knowledge is needed for the course (in one place he assumes one does not know digital logic, but then later he assumes you know hardware languages, fpga design, etc.).Was a waste of time, shame on Coursera that pre-requisite knowledge was removed from the site.",0
"Course has not been updated. Wrong answers in quiz (eg week 3 quiz on progressivity), videos getting blocked at review question point, etc. I am checking out.",0
"Content very light, near of empty course.",0
"This was very disappointing, especially considering it's a Wharton product. The ""course"" was little more than an afternoon's worth of seminars. Since I am not a paying participant, I could not take the quizzes, so I finished watching the videos in less than a day.In addition, there are NO collateral or supporting materials provided. None of the spreadsheets or workbooks illustrated in the videos are available anywhere on the course site, despite their being advertised in the videos. All in all, it was consistent with the first course in this ""specialization"".Again, very disappointing. I'm glad I didn't spend any money on this.",0
"The entirety of this course is ""watch and listen"". There are no hands-on activities/assignments that get you implementing what you are (supposedly) learning. The assignments that are offered are optional and consist of filling in the blank code without actually providing you a way to see how your code works in the big picture.For example - they go on and on about how intents are complicated and tricky, but they don't actually give you a required assignment. It's optional. Then the actual assignment is ""Do this here, and this here, and then this here"" and only when you have completed every step can you actually run the code. But this doesn't actually show you how to build the intent. All you did was write down what they told you to and where. You never actually build anything yourself. You don't actually get an idea of how these things work or how to implement them yourself from scratch.The quizzes are also pointless. Every quiz is multiple choice, select all that apply. There's no thought required, just regurgitation of info from the lectures.Also, the entire week 1 lectures are HORRIBLE. The lectures on git are sssoooo dull that I could not stay awake no matter how much I wanted to. They are given in a monotone, bored tone that will drive you insane.Overall, this course seems more like it was hastily slapped together, without much thought, and then never looked at again. I would not recommend anyone take this course, let alone pay for it.",0
"They push the University of Maryland way too much, the book and the videos have much of the same content. The book that you buy is written by the professor who runs the course which I do not agree with. The book could be more direct in how it gives you the lessons.",0
"It said it could be done on your schedule, but that is not true. I want to withdraw from this stupid course - it sucks.",0
"When the instructor for the course expresses amazement at the level of difficulty people are expressing in the forums that tells you a lot about how out of touch he is with what he is teaching and what is really required prerequisite knowledge.There is minimal actual instruction in excel-most often concepts are taught much like Khan Academy, on a digital blackboard. Nothing inherently wrong with that but when your course title has the word 'EXCEL' in it one would reasonably expect the instructor to actually demonstrate using excel. Nope, not here.If you've never heard of linear regression or Bayes Theorem don't bother with this course. Honestly. While those things may be easy to explain without the math they are very difficult concepts to implement and a simple 10 minute video won't clear the fog.You absolutely will not 'master' data analysis with this course. I've used Excel for over 15 years, daily, and to have the gall to say your course will 'master' something with a few videos is misleading and deceptive.If it wasn't for the TA/Mentors who do the lions share of work in the forums answering questions and deciphering the questions so students can understand them this course would be an abysmal failure.If you're wanting to jump on the data analysis/ scientist bandwagon look elsewhere. i.e. EdX has a great course on a true introduction to data analysis that is more in line with people's impression of actually using excel in that context.Now, having bashed the course I do believe the instructor to be a very competent and knowledgeable individual, but I feel he's been in academia too long and has grown accustomed to teaching those who've been in school continuously and still have algebra/ stats fresh in their minds vs. those who need to brush away the cobwebs. The course in more on the level of a 201 and in certain parts 401 level but not 101.",0
Very disappointing course. Far too much repetition. A lot of opinion based on scant evidence. It would have been much better as a 30 minute video without all the fluff and unsubstantiated inferences. I would not recommend this course.,0
Course is not for free and misleading.,1
"This course -- actually, both the 2nd and 3rd courses in this specialization -- are like ""take your interested, but mostly uninformed friend to work day"". Give them some stacks of paper to sort, then shown them what a correctly sorted stack looks like. You've only got one day at work with your friend, so be kind enough to humor them with a very cursory explanation of what sorting is about, but you can't really teach them much in such a short time. So, set them to task, sorting pile after pile. Hey look! Your friend is now a practiced sorter!These courses are really for folks who can spend much more time than advertised. Sure, you will see lots of really cool things -- like AngularJS, Grunt, Bower, etc. -- but don't come into this believing that you'll really learn them, because that is just not possible with the time allowed. This whole thing is about exposure, not deep understanding.Want to learn the guitar? This is like going to watch a (very slow) concert, and then having the guitarist hand you their instrument, put your fingers on the correct frets, and then strum the strings for you. See -- now you can play!Thinking of learning algebra? How about if I simply told you to ""write the numeral 5, then the addition symbol, then the letter X, then the equals symbol, and finally the numeral 12"", and then proceeded to tell you, step-by-step, what you should write on the page in order to solve for X. Would you have learned about solving equations? At most, you would have written a workable example for solving a certain kind of equation, but I doubt you'd be anywhere near proficient after being hand-held through one example.On the positive side, I was exposed to many different things in the web-development world -- that I cannot argue against. However, this course could be so much more. The model of having students watch a video of a person talking about coding, whether in front of a Power Point slide or a text editor full of code, is borrowing from the worst of the ""lecture-first"" classroom experience of (most of) higher ed. It's a bummer that we aren't moving in a different direction with this stuff after so long, but I guess it's still what people expect (or at least have learned to cope with).",1
"I didn't like the python environment, I thought it will be more like Ng's course. Nice explanations, but for amateurs.",1
If there had been a working autograder for the last final project this course would have been worth it somehow.What does that mean?- The lectures provided valuable information.- The quizzes generally made sense (in relation to the lectures).- Learning how to code wasn't really possible.Why is that?- There is only one programming assignment.- The autograder doesn't give any feedback at all why resp. where things go wrong. That's everything but good style (for software as well as for learning).- Code snippets can't be tested individually. That's very bad behavior in programming.- At the end working code that meets the teached rules is marked as wrong. You are lost without any clue.So probably you can learn something. Unfortunately you can't possibly finish the course with a feeling of success.,1
I want it to be more exciting.,1
Very slow moving. Feels like you have to sit through a lot for very obvious information. I would recommend http://ielanguages.com/linguistics/ for a more detailed and more concise introduction.,1
A very slow and dull course. Lost my interest Half way.Probably a course for non-native English speaking students.,1
"This Course is very easy to learn, all it's themes are so good explained.I'm sorry but I might to change the RATE of this course.All went well until the course started reading the explanation of code , after that ... I lost , and I could not continue , because It just came out of nowhere , coding , there wasn't a previous step that says , we will encode here , or are we going to do this somewhere ... just appeared and disappeared as it appeared ... ... we were very well ... but I can not say much more !",1
"A large portion of the course is just copy and pasting code that is provided to you. While the code that is pasted is explained, and a lot of content is covered as a result of not having to write it, I feel my overall retention is much lower than in other courses.",1
Very good lectures and examples. Horrible autograder - very stiff and all results must be in a very strict order and format. Extremenly vague questions prone to misinterpretation.Most of the time is not spent on analysing data or coding but trying to understand the autograder and questions. The stress should be somewhere else. As a whole poorly prepared course.,1
why intro is so long?it becomes boring without any physical interpretation of knowledgecan't you take at least one design project or demomany things were said but very little went in head,1
The course content and the assignments are too far apart. I would have learned more if it was better aligned and there were some exercise in between.,1
"Only very very basics. They won't teach you make well formed HTML documents, complete CSS files or learn to program in JavaScript.",1
"Too much material, that moved too fast. Wasn't opportunity for enough feedback and explanation. I say this as someone who went to Duke and has taken similar classes at Duke!",1
"I didn't like the professor's teaching style. He took way more time than was necessary to get his points across. Plus the little quips where he's pretending to engage with the viewer made it feel like a kids show. There were some good nuggets of info, but there was too much filler to get to it.",1
"The course and presentations were very informational and good. I enjoyed that aspect. I would have rated the course 4-5 star based on that. The reason for the low rating was the 6th module, and the fact that I felt very ill prepared for the syntax of creating all the operations in Spark (building out the Jupiter notebook). We really did not cover much of that, and it was quite punishing to search the web and sources to make things work. Even the instructions to export the csv file were misleading at best. I have a full time job and a family, I am not some young undergraduate with copious amounts of time to waste. While I am not opposed to some searching of other sources, I would like to have more of the useful information taught so that it is not so much of a burden. I believe that if you are going to test people on something, you should at least cover it in some sense.",1
"Not beginner friendly, might be good as a refresher for grad students",1
"THIS course is only good if you have basic knowledge regarding ,materials science and this course is highly based on research papers and research domain . Overall a good course .",1
I feel that the course does cover adequate topic to improve our mastery of data analysis in Excel. The course is more focus on the statistic and probability theory without giving adequate explanation on how to work on Excel.,1
"HTML and CSS were GREAT. JavaScript was very confusing as it did not teach me what each part of the code meant, including the syntax --- and hence I was unable to understand anything by Week 4, despite having listened to all the lectures and participated in the all the activities. I wish JavaScript's structure was more consistent with that of HTML and CSS.",1
"its more a linux introducction, not the expected from the title. the content is good but no what was expeceted, as it said interfacing I thought it was more about sensors and gpio programming",1
"The informations were useful, but the videos were repetitive. This whole course had the amount of informations as one week of many others. If it was free I would have no complaints, but since it is part of a specialization, I expect more. Removing all the fat each week would have 10 minutes worth of material.Also I did not appreciate the length at which the speakers promoted their books.",1
Boring techniques for remembering.Nothing related to learning or understanding.,1
"The videos were ok, reading materials added some value, although about three years have passed since the launch of the original course and the materials are all the same. I expected that something new would be introduced to give it a bit more value. But what is very questionable is the architecture of the quizzes. On one hand it goes way beyond the simplicity of the lenght of the course, assume a mindset that extends well beyond this course, and on the other hand after doing the quizzes some times and observing the considered right and wrong answers, some of them - to say the least, are highly ambiguous and express a personal point of view of the instructor in what is right or wrong (what by itself is not very reasonable), and lack ultimately in objectivity regarding the materials covered. I am not by any means saying that the quizzes are hard or simple, I am saying that they lack objectivity and go beyond the scope of the materials and try to put the student on a state of trying to guess what the instructor's opinion is regarding the question at hand. In some cases the 'best' answer chosen is absurd. Highly questionable this approach. Again, I believe that evaluations should be challeging, but these quizzes are a bit esoteric, they lack objectivity.Nonetheless, it is important to say thank you for being present in this platform and having the will to put it together. I wish you luck for the future.",1
I was interested in this course but as it stands it is more like marketing hype than a proper course. For one thing it tries to cover far too much material in 4 weeks. Within the limited scope of the beta test I started the node red stuff. It looks easy but the lecturer didn't make it clear what it was for anyway.A much more thorough introduction should have been given to everything.The lectures on the Rasberry Pi were a joke. In order to do the course within 4 weeks I would have had to order a Rasberry Pi before getting to these lectures. A clear guide to course prerequisites and the Rasberry Pi and Sensehat must be provided.Neither of the tutors seem very happy about their job. This is a small point and not a show stopper.Overall - don't issue this course without major revisions (perhaps a new course team).,1
Very basic knowledge,1
"some swirl tests (4,5) don't work because of parameter method in qplot function. This parameter is not realy existed in this function now",1
"Nice idea, but too many technical difficulties. I tried to complete quiz 4 nine times and eventually passed the deadline. And in order to submit my final assignment I had to embedded my images into a word doc and export it as a PDF... I won't get extra marks for being able to work THAT out! ; )I did enjoy the rest of the course though. Thanks for all your efforts.",1
This course is to much about graphlab and not enough about the mechanics of machine learning.,1
"Love Coursera but was disappointed in this course. Being a true beginner w/no background in programming or data science, I felt the programming assignments were way too far a stretch from the Swirl exercises (which I felt were super helpful and beginner appropriate) and lectures. I spent 8-12 hrs on each one just googling and trying to decipher the programming jargon that most responses were written in. I was able to figure out workable code for most problems but I feel like I am still lacking the basic fundamentals underlying the solutions to these assignments and would have a hard time reproducing solutions to similar problems.",1
"Having completed the assignment after many hours of trial & error; here are some suggestions for improving the class for future sessions.Increase the length and depth of the lectures so that more of the materials needed for the assignment are covered.For each week, have an optional programming exercise (not graded) but with a model answer (with explanations of why) so that students have a concrete example on which to practice key concepts on.As classes & structs are very important to completing the assignment (instead of just including the SWIFT manual chapter on classes & structs in the Follow Up Reading), include an actual lecture about this topic.Improve the description of the assignment to be completed. Be specific about what is required (e.g.; what does interface mean? Is is a User interface or is just a specified variable which can be changed in the program code? What do you mean by order of applying filters? Do you mean a variable which lets you decide order of filters and executes the filters accordingly or does the ability to manually rearranging the order of the calling of functions in the code suffice?)Improve the alignment between the assignment and the review criteria. The assignment asks for FIVE filters but there is no matching criterion in the review criteria. Based on the current review criteria, creating two filters would suffice to demonstrate ability to order and get full points for varying intensity for more than 1 filter.I hope the remainder of the modules are better otherwise I will be extremely disappointed !",1
"This material is important, but the assessment quizzes were tedious as the right answer often hung on some small obscure remark that was hard to recall.",1
I don't feel learning much after the class. Particularly I think the video should be better made to present the spreadsheet content more clearly and i think there should be more emphasis on important points during the lecture session.,1
"The lecturer is very good. The course is not very insightful and on the surface. It is business oriented, it doesn't deal with interesting and challenging academic problems.",1
"The course introduces some basic concepts but fails to deliver on the objectives set out in the initial module description by barely listing out most topics through a very narrow, linear approach instead of delivering an actual in-depth explanation and commentary on the subject. Some more advanced learners will also find some tools to be out-of-date and some areas - very Google-focused.",1
"I understand that this is a project centered course, however I do not feel like I walked away with a solid foundation of what goes into creating synthesizer sounds. Sure I learned that I can change parameters within a synthesis program and thereby get various sounds, but that's about all. I was expecting to gain fundamental understanding of the various parameters and what they really do and a more solid understanding of the process of creating custom patches rather then following an example and subsequently making minor adjustments so that it fits my style.",1
"A lot of the lecture material is unclear and does not fit with the content I've learned from other BI books, lectures, and experience. Additionally, the quizzes don't seem to test for real-world BI knowledge, rather they test for the ability to interpret the instructors fairly unique views on some BI topics. Furthermore, the additional readings need to be culled significantly, it looks like someone just googled BI topics and then copy and pasted the links they found. Please prioritize the additional readings highest value to lowest value and then post only the 4 to 7 reading that rank the highest. A pairwise comparison process may be useful when doing this.",1
It was difficult to me! I think that 's more appropriate to whom is already familiarized with the terms and concepts.,1
"This course is great, but Brian is certainly not a good instructor. He does not explain things well, and articulate examples. I had to take Statistical Inference from Duke university to pass this course.",1
This course is somewhat lacking depth. The introduced tools are very basic and I would have expected more content for the prize,1
"I wish the courses are more project oriented. This is a very good introduction but, atleast you could provide some optional projects or some tasks.",1
"Materials and topics were good, but the course lacks in two things. They stress more on math and theory. I would suggest additional videos explaining the implementation in matlab would be helpful and would throw more insight to the maths. Second there is no programming assignments, so its a little easy kind of. If the instructor or the TA would help out in giving the assignments and implementation in matlab, then it will be one of the ever-lasting courses",1
"While the content of the course is interesting and useful, the delivery desperately needs improvement. The professors speak in an extremely monotonous way, making it seem like they are reading their lines from behind the camera. Just awful, and makes it really hard to follow and stay interested and connected with the topic (even when you're passionate about the subject).I would rather have the course in Italian, and read the subtitles, if that means a more energetic delivery.",1
I do not feel that this course is ready for publication and is overlong for the material presented.,1
It consists mostly of video lectures there is a lack of coding exercises,1
It seems like the team have tried to do the whole course in one take! Perhaps some practice would have been in order? at least to work out what they are going to say next.... content is ok so far but delivery is tough to listen to.,1
"The information in the videos was very interesting and well presented. I feel like I learned a lot. However, the quizzes and tests seemed to be of a very different level, and often covered material that was hardly discussed in the lectures. I understand that students are expected to do independent learning of material, but the gulf between lectures and test difficulty was extreme. If others were interested in learning about the basics of music theory, I would not recommend this course.",1
"I think the content itself is somewhat too theoretical, it does not usually apply to the reality",1
"Positive aspects:Readings were relevant and interesting.I learned a lot.I was challenged.Negative aspects:Programming assignments took SIGNIFICANTLY longer than suggested (I have 20+ years of programming experience and am fluent in 3 programming languages, but I'm new to Python).Course did not provide enough support to learners. You're on your own to learn the material and you won't get timely responses (if any) from the staff. I asked clarifying questions about lecture material on the Discussion Forums and got no response (twice).Several concepts were not taught with appropriate detail / explanation. For example, there was no instruction on how to read error messages in Python.",1
"As for information in course itself, it was interesting for me to enroll and to be part of the course.But I highly dislike that there was a feeling of that the lecturer is trying to remember any things right while the video goes. It is not a real class, it is a video and it could be done much more accurately. There were many many boring moments, while management itself is not a boring discipline, it is very interesting.Anyway I am glad I participated in the course.",1
Material is very basic for anyone with even the smallest amount of programming experience. Very slow pace,1
"Poor visual communications, it should be better since it is the only way to follow the course.Should be nice if the slides counted with a kind of animation to enphatize what we are talking about.",1
"Honestly I cannot believe that this course won't allow people to go an extra mile to make something better and learn more than what course was designed for. How is it possible that I try to do something different and better than what I was requested to do and because of that I got bad gradings because it was different even though it met the projects requirements? I left a complaint and this is the response from one of the mentors ""john f davis replied: all I could say is keep your personal touch in your GitHub and submit the nonpersonal touch version to be graded.""How is this going to allow the students to learn more if they are going to be graded badly if they do? If we are not allowed to work on something greater? I'm disappointed with the peer grading system but even more with this kind of attitude from a ""mentor"".",1
Very basic introduction to Data Science. Seasoned programmer or other IT professionals are likely to find this course really weak.,1
"I saw two main issues with this course: 1) dated lecture videos, oftentimes with R code that can't be replicated using up-to-date packages, and 2) lack of thoughtful design: example after example after example after example doesn't really teach you anything.",1
"The course starts very promising, but it gets worse week after week, culminating on a barely understandable week about dynamic programming. Thatâs when I gave up and decided to write this review instead, with just one assignment missing to complete the course.Some of the teachers arenât native english speakers, which is fine, but their english is very hard to understand. I found myself having to watch some portions of the videos over and over again in order to understand what was being said. I tried reading the transcripts instead, but the theyâre even worse! It seems that they were automatically generated from the videos, thus suffering with the poor pronunciation.The teachers use mathematical sophistication that feels unnecessary, but to be fair, they do mention it on the FAQ as part of the necessary background. However, even though itâs an online course, they barely use any teaching method besides very raw slides, some dry mathematical proofs and someone speaking about the content. The only resources offered to help learning are a few open source visualizations. I expected much more.The only good aspect from this course are the assignment checkers, which allow you to write your solutions in multiple languages.I deeply regret the money and time I spent on this course.",1
Big difference in difficulty between the math-heavy codec theory lectures and the other material which is quite basic. Not much to do with the DragonBoard.,1
Might be an instructive course but the guy who presents it is really creepy. And knowing he was involved in the official 9/11 report makes him hard to believe on any issue.,1
you can take the assignments only if you pay,1
Platitudes and generalizations. The interviews with real people are the only redeeming factor. I wasn't impressed.,1
"The first courses are great.Unfortunately, the course that covered the installation (week 2 - ""create your first basic application with android studio"") got me lost.",1
"I can't say I really enjoyed this 5 week course. The flow itself was more like ""food for thought"" where a bunch of ideas are presented as sort of an intellectual gymnastics exercise with no point really. By week 5 you are just plain bored. The content wasn't concise enough. It could have easily been a 4 week course or even shorter had they not tried to belabor each topic. It all was too high level and never really got down enough to earth. I have done other courses on the same topic which were better put together.",1
1-week does not seem enough for a Crash Course,1
"I greatly enjoyed the material presented in this course and while I do not doubt the proficiency of it's creators the poor standard of spoken English of its two main presenters prevents me from recommending it to colleagues. As another reviewer has remarked, their English may be quite sufficient for day to day use with other experts but for inadequate for teaching students who are hearing many technical terms for the first time. The transcripts are no better and also contain many mistakes. I believe that this course should be stopped until these problems are corrected.",1
Lessons are very good but the Assignments for the later weeks are way too hard for people with no math or programming experience.,1
"Lectures were extremely good, but assignments and graders were very low quality and difficult to decipher requirements from. Professors and TAs were not active in the forums.",1
Somehow simple presentations.,1
Problem with quiz week 2,1
"75% of the course is amazing, the rest needs some work. The course feels as if its target population is lower-level undergraduates or the general population. Would love to see more advanced graduate level content included.",1
"Not really about Product Management, but about Project Management",1
"Logic can be fun, but this class pretty much kills that spirit by burying it under pretty horrendous and tedious formalization. An intro to logic should be considerably simpler, and with more interesting content and exercises.",1
Muy light,1
"Felt very much like an exercise in writing-by-numbers. Assignment instructions were too vague and the pass/fail grading system meant lots of classmates were upset that their work was not appreciated or understood. So many people on the course do not have English as a first language that the marking is often erratic. Great that non-native speakers are trying to write in English, enriching the canon, but in those circumstances a pass/fail system seems misguided.",1
"I really enjoyed the first two weeks. When it came to JavaScript I couldn't follow, so much information was missing and lessons were not clear anymore. I understand that the goal was to teach the most in a short time but this was not the right approach.",1
"The course gives practice in Python, but programming assignments were loaded with ""busy work"" that added little value and often had only loose ties to the material discussed in class. While this forces more independent learning, it also makes it so that this course isn't really much better than free online tutorials. I found myself learning almost everything for the programming assignments from the pandas package documentation and from Google searches that led to stackoverflow. For an instructor from the University of Michigan whose bio says ""I work with colleagues to design tools to better the teaching and learning experience in higher education,"" I was expecting a lot more value for the time spent in this class. I suspect that this course is being used to provide data for furthering his own research. It's often more difficult to maximize value to customers when personal incentives may not be perfectly aligned with customer (student) objectives.",1
"Too long, too diversified, too much usage of technical terms; heterogenous content.",1
So Basic and only useful for common knowledge not something for a specialization,1
"This course is not well designed, there are multiple mistakes in the videos, assignments, etc. The content is covered after you already had to apply it in an assignment in a previous lesson. The tests are also not well made. The instructions to peer-reviewed assignments are not clear and will not bring you to the correct result which is shown during peer review. No involvement from the faculty, no one to answer questions.",1
Very basic info suited for highschool students. Many errors in transcripts that you will just have to slog through.,1
Provided Unity scripts for projects don't work properly with newer versions of Unity. Quality of video recording is kind of crappy esp. audio. Most of the stuff learned in this course you'd be able to learn straight from the Unity tutorials anyway. Not recommended unless you absolutely need scheduled assignments in order to learn.,1
About plotting in R. Not about generating real insights from EDA.,1
"Hard getting through this course. It is probably because I don't have Adobe Lightroom software. Perhaps if I eventually get it, I will re-visit this course as the tutorials are thorough. I scored it as I did because I think the course title should have Lightroom & Pixlr in there since weeks 3 & 4 dominate those two.",1
It is too small and shallow. Whole specialization is actually one full course split into 4 tiny parts.,1
Instructions were very unclear compared to the rest of the courses in the specialization.,1
"The course feels pretty shallow and it ignores all the interesting stuff like proofs. There is no written material available, so if you can't follow the lectures, poor you. Quizzes aren't very well formulated and sometimes the correct answer is more of a matter of opinion rather than a hard fact. Evaluation seems to be based solely on peer review and there are no model solutions available, so the points you'll get may vary depending on how your peers understood the assignment and if they were interested in the review process at all.My overall feeling is that nothing was quite challenging on the course, and I didn't learn much more than what I could have learnt by reading a few paragraphs per topic from Wikipedia. I also felt that the programming assignments were quite disjoint from the core, tough I don't feel like I understand the core better than before the course because none of the assignments made me think why something works, rather than that we just mechanically reproduced the examples shown in the lectures.",1
Not really helpfull,1
"Theoretically good course, could have been made more interesting by including more examples or cae studies.",1
"The course really isn't that useful for day to day management decision making. It might be more useful for those who look solely at long term data and make choices ""at a distance"" so to speak. Very heavy focus on charts and graphs....so there's a lot to it but very little you can sink your teeth into unless you have a very specific type of management in mind.",1
"information is useful. But, still, it is a shame to split one month course to 4.",1
Far too easy and far too basic for me. I would have hoped for a more in-depth and scientific look at food and nutrition.,1
"There are too many poured notions without practical explanations or case studies. Slides are read bullet point after bullet point without added value. The course is not compelling in any way. Too many references to a book said to be not compulsory.In the final exam right answers are not given.The course gives you just a smattering of the subject, nothing that you can apply with confidence on the job.",1
not very explanatory,1
"The touch on a lot of topics, but do not provide nearly enough information to make it worth staying through the course.",1
The video lectures are really boring and useless,1
Very shallow,1
"2 stars because the theoretical part is ok but programming assignments are waste of time. I'm not here (and paid) to be trained to use something the instructor is trying to SELL, nor will I ever recommend this product for commercial use. I will switch to other ""not recommended"" packages in the later parts of this specialization.They should put the disclaimer for Graphlab Create in the specialization page so people can be aware of this.Besides, the sound of that Giraffe toy is really, really annoying.",1
"Apart from the book the courses does not offer me anything. No videos, no active forum, no explanation. Also the assessment is not interesting and there is no much information in the teaching material in order to be able to do the assessment.I am very disappointed with this Specialization.",1
"Algorithmic Toolbox consists of a series of slides containing slimmed down explanations on introductory algorithmic concepts, followed up with programming assignments. The slides are the centrepiece of the course, as the presenters rarely stray from the bullet points and pseudocode they're comprised of.I learned a lot during this course. Although, to gain confidence in your knowledge, this is a course that will require you to seek out additional materials to supplement your learning. Perhaps unsurprising being an introductory course, but the presenters struggle when faced with setting expectations.Throughout the course presenters often gloss over fairly complex concepts, treating them as they were trivial knowledge. This applies to mathematical definitions, proofs where most steps are skipped, tree diagrams without the context of their underlying theory, or bullet points used in place of what could be detailed explanations.All material is left equally weighted. Rather than providing explanations like: ""We don't need to go into detail on this, only x concept from it is important for what we want to focus on. Reference this chapter in this book for more detail."" presenters would read mathematical definitions verbatim from the slides and move on. I was often unsure of how much I would need to know about such concepts.In terms of communication ability, the presenters don't hold up against many of the free/low-cost services I'm accustomed to using, for example: MIT OpenCourseWare, Udacity, edX, Khan Academy, Code School, Treehouse, etc. Perhaps unsurprising, as these competing services often feature professional communicators rather than professional researchers. But the marketplace for quality online education is definitely becoming a competitive one. Users now expect nothing less than presenters with exceptional communication/teaching ability.In most videos the presenters read verbatim from the slides and motion with their hands to explain concepts that would be better broken down on a whiteboard. Rarely straying from the slides, the times the presenters go into more depth on a concept, you get a scribble in the corner of a slide, lacking the clarity I've come to expect when approaching complex concepts from master educators like YouTuber PatrickJMT or Khan Academy. After a couple weeks into the course, I just went straight to the slides, read MIT's Introduction to Algorithms, and skipped most of the course videos.But all things considered, the course served as a good curriculum to guide my focus through the introductory concepts, regardless of where I sought it out.",1
very bad course but i have come to the point that it is ok for the beginers,1
"The transition is from easy to advanced. It gets really confusing, not sure if it's just me. I am not following the lessons anymore so I left the course.",1
"Lectures are careless prepared. It's really hard to follow this course without previous background in iOS development, despite it's called ""Introduction To Swift Programming"". There are a lot of small misleadings notes in course materials. Hope the next course in specialization ""iOS App Development with Swift"" would be much better.",1
"Not a bad introduction, but if you already know a bit about programming you can get the same basics and learn more quickly with a book.",1
"The professor just read the materials through all the modules, and the course was really boring. But, the content was quite updated that was the only good thing. Does not worth such a high payment.",1
"This course has some great information and guidance for delving into the social media landscape. However, the tools that come with the paid version are not easy to use or well explained for the lay person.",1
"The course didn't feel as though it was aimed at a university level audience, which is what I expect from Coursera courses. I I did appreciate the prompt that the assignments gave me to actually sit down and write, but so far the feedback wasn't very helpful. I think that there should be much more guidance on how to give good feedback to peers. Reading a good number of submissions from members of the course, I didn't feel that this course gave them the practical skills needed for good prose, but w",1
The assignments are highly dissociated from the course material. Also once the due date has passed sharing the best solution would help so as to give insights on what could have been done better.,1
"It was way too theoretical, the concepts were not clearly explained, the tests had concepts that had not been explained and the teacher is not good explaining it, it is too monotonous",1
The course material was useful however greatly disappointed with the organisation. Many quizzes had in-complete questions (no figures) and there was no corrections made. I had to resort to checking through forums for the correct questions.,1
"Its too easy. The exercises and quizzes are too simple to solve. Once can easily read 4-5 chapters from book in a single day and can complete this course. I feel that the duration (5weeks) for this course is way too long. The concepts discussed could have been easily understood in 3 weeks (at max). Also, I think the fees is high for such trivial concepts.",1
"This was much less about the development of games as it was an intro to Unity. Furthermore, the assignments weren't graded on a timely basis, which left very room to collaborate and refine. Overall, I felt like I learned to follow a few basic things about Unity, nothing more.",1
Course content feels upside down. You'll learn about machine algorithm specifics and caveats before anyone explains what the said algorithm actually hopes to achieve.,1
too much speciific details that make the course difficult to understanding.,1
"The class isn't over but I'm suffering through it, not enjoying it, like I did the dino Uof A classes. Problems: the presenter is HORRIBLE. He's sing-songy, trying to be interesting. Can't you get the dino guy? Or me -I'll do it for free. PAINFUL. Also - you need more graphics. Charging along with Mr. Boring and a map of Alaska behind him as concept after concept - difficult ones for folks who aren't like me with lots of background - is a perfect recipe for lack of comprehension. Even inept and cheesy graphics would be better than nothing. Yes, I noticed that the earth is spinning the wrong way in the ""sun at an angle around the sun"" graphic but who cares? It's something. And yes, I know it's free, and I know you have budgets, but 3 universities can't rustle up a graphics undergrad to help out and call it an internship?? The content is probably better than my perception - and I'm perceiving high! - because I need an aspirin after 20 minutes of Mr. Please Get A Professional Presenter [or at least competent.] I create online education that is nothing better than Powerpoint and a talking head, lack of budget, but at least the head doesn't make people want to drown themselves in a melting glacier.",1
"Not the worst, but I did not think this was a well developed course. It felt like an informal conversation between the instructors with one of them repeatedly calling different aspects of Swift ""cool"". It was very distracting. I also thought the tests were vaguely worded and the final assignment was long and definitely more than the 30 minutes it said it would take to complete it. I am all for difficult challenges, but it felt like the final project was badly designed/described. Un-enrolling.",1
"The course covers the basic foundations of behavioral finance, especially prospect theory and various cognitive biases that negatively influence our decision making in financial affairs.The topics covered are definitely very interesting and the lecturers frequently prove that they know what they are talking about and explain some topics in adequate depth and breadth.For a valuable Coursera course I am expecting that most of the material is covered with video lectures (otherwise I read a book on that matter) and I am expecting thought-through slides with clear definitions, clear practical examples and exercises, and the presentation of experimental proofs for the given statements.Regrettably, most of this course is comprised of simple slides with limited structuring, as definitions, exercises, and proofs are often intermingled. More importantly, only a very limited subset of the course is covered with the suitable and valuable video lectures.Especially the last of the three-week course consist mostly of reading material from an external website.The exercises after each of the three weeks are at the lower end of what I have seen on Coursera and the lecturers should consider putting more effort in creating useful questions for formative and summative evaluations of the learning progress.In summary, smart lecturers present a very interesting and highly relevant topic, but they put to little effort in creating a compellingly online course.",1
